timestamp,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT
2020-05-29,9427.07,220.67,17.0031,44.47
2020-05-30,9697.72,243.66,17.7277,47.72
2020-05-31,9448.27,231.57,17.0916,45.61
2020-06-01,10200.77,248.23,17.9477,48.25
2020-06-02,9518.04,237.71,17.2669,45.99
2020-06-03,9666.24,244.52,17.5779,47.16
2020-06-04,9789.06,243.21,17.517,47.43
2020-06-05,9621.16,240.03,17.6914,46.83
2020-06-06,9666.3,241.94,17.5511,46.79
2020-06-07,9746.99,244.56,17.4135,46.63
2020-06-08,9782.01,246.4,17.4489,46.43
2020-06-09,9772.43,243.8,17.3733,45.87
2020-06-10,9885.0,247.78,17.406,46.63
2020-06-11,9280.4,230.51,16.2298,43.22
2020-06-12,9465.13,237.55,16.6377,44.72
2020-06-13,9473.34,238.11,16.8101,45.08
2020-06-14,9342.1,231.77,16.5729,44.05
2020-06-15,9426.02,230.86,16.377,43.73
2020-06-16,9525.59,235.3,16.4329,43.88
2020-06-17,9465.14,233.82,16.3983,44.07
2020-06-18,9386.32,231.27,16.1608,43.43
2020-06-19,9310.23,229.0,15.9512,42.89
2020-06-20,9358.95,228.89,16.059,43.57
2020-06-21,9294.69,228.04,15.9775,43.0
2020-06-22,9685.69,243.13,16.5051,44.3
2020-06-23,9624.89,243.14,16.3898,44.18
2020-06-24,9296.49,234.58,15.9968,42.65
2020-06-25,9249.49,232.5,15.905999999999999,42.35
2020-06-26,9162.21,229.64,15.7694,43.09
2020-06-27,9012.0,220.94,15.1242,41.06
2020-06-28,9116.35,224.93,15.3782,41.37
2020-06-29,9192.56,227.93,15.4656,41.87
2020-06-30,9138.55,225.6,15.3838,41.17
2020-07-01,9232.0,230.99,15.8144,41.77
2020-07-02,9086.54,226.46,15.3634,41.05
2020-07-03,9058.26,224.87,15.2863,41.14
2020-07-04,9135.46,229.17,15.5548,42.11
2020-07-05,9069.41,227.56,15.4885,41.58
2020-07-06,9344.2,241.6,16.311,44.06
2020-07-07,9257.39,239.39,16.8048,43.39
2020-07-08,9436.06,246.95,17.2819,45.35
2020-07-09,9232.43,241.98,16.8274,44.33
2020-07-10,9288.34,241.26,17.3123,44.3
2020-07-11,9234.03,239.19,17.6205,44.69
2020-07-12,9302.75,242.79,18.2994,44.7
2020-07-13,9242.62,239.5,18.4046,43.92
2020-07-14,9255.85,240.44,18.079,43.88
2020-07-15,9197.6,238.61,17.6351,43.33
2020-07-16,9133.72,233.57,17.1647,42.09
2020-07-17,9154.32,232.67,17.0676,41.9
2020-07-18,9170.28,235.67,17.1507,42.45
2020-07-19,9208.99,239.11,18.0154,42.64
2020-07-20,9160.78,236.01,17.4645,41.94
2020-07-21,9390.0,245.59,17.7285,43.77
2020-07-22,9518.16,263.74,18.09,44.96
2020-07-23,9603.27,275.3,18.75,44.94
2020-07-24,9537.8,279.15,19.1853,44.11
2020-07-25,9700.42,305.26,19.8242,49.16
2020-07-26,9931.54,311.0,19.5557,48.1
2020-07-27,11029.96,321.93,19.7474,53.28
2020-07-28,10906.27,316.77,20.1732,55.75
2020-07-29,11100.53,317.71,19.899,55.16
2020-07-30,11099.61,334.87,19.97,56.75
2020-07-31,11335.46,346.33,20.6615,58.13
2020-08-01,11801.17,387.0,21.6168,61.65
2020-08-02,11071.35,372.42,20.9898,56.77
2020-08-03,11219.81,385.94,22.0504,58.48
2020-08-04,11191.97,389.61,22.2818,57.61
2020-08-05,11744.91,400.72,23.2728,58.88
2020-08-06,11762.46,394.77,22.7487,59.03
2020-08-07,11594.23,379.34,22.3323,57.17
2020-08-08,11761.41,397.03,22.9234,58.46
2020-08-09,11681.68,390.14,22.421999999999997,56.96
2020-08-10,11892.92,395.44,22.6369,58.27
2020-08-11,11392.08,379.0,21.2902,54.1
2020-08-12,11564.33,387.18,21.4919,54.52
2020-08-13,11780.0,424.54,21.7667,57.14
2020-08-14,11760.54,438.11,23.1047,56.78
2020-08-15,11852.4,432.32,23.0881,59.85
2020-08-16,11911.0,433.62,23.529,63.87
2020-08-17,12281.13,430.89,23.4961,67.22
2020-08-18,11945.01,421.95,22.9705,65.4
2020-08-19,11754.59,407.46,22.3761,62.12
2020-08-20,11853.55,415.94,23.0888,62.8
2020-08-21,11531.34,387.97,22.0988,59.2
2020-08-22,11662.96,395.24,22.2044,60.21
2020-08-23,11648.13,390.71,21.8555,60.55
2020-08-24,11748.2,407.68,22.5953,62.02
2020-08-25,11318.42,382.93,21.3882,58.34
2020-08-26,11461.43,385.81,22.1999,58.1
2020-08-27,11330.38,383.27,23.1127,56.1
2020-08-28,11526.91,395.11,23.0811,57.38
2020-08-29,11465.84,398.65,22.9398,56.97
2020-08-30,11711.16,428.94,23.6208,62.89
2020-08-31,11649.51,433.79,23.1477,60.92
2020-09-01,11921.97,475.4,24.7028,62.69
2020-09-02,11388.54,439.5,24.7652,58.06
2020-09-03,10140.85,381.4,20.3592,47.28
2020-09-04,10446.25,385.26,20.9712,50.32
2020-09-05,10166.69,335.01,19.4698,47.83
2020-09-06,10256.2,352.8,23.142,47.92
2020-09-07,10373.44,353.59,22.4426,48.84
2020-09-08,10126.65,337.39,23.2837,47.47
2020-09-09,10219.2,350.85,24.4716,47.82
2020-09-10,10336.87,367.93,24.5489,48.67
2020-09-11,10387.89,373.63,25.399,48.96
2020-09-12,10440.92,387.78,28.505,50.8
2020-09-13,10332.83,366.42,31.1656,48.15
2020-09-14,10671.77,377.12,31.2523,49.08
2020-09-15,10785.31,364.06,27.1181,48.31
2020-09-16,10954.01,365.11,27.8695,47.76
2020-09-17,10939.99,389.36,27.095,48.85
2020-09-18,10933.39,384.39,27.629,48.54
2020-09-19,11080.65,385.25,27.2035,48.52
2020-09-20,10920.28,371.04,26.316,47.09
2020-09-21,10417.22,340.36,23.1232,43.16
2020-09-22,10529.61,344.21,24.0468,44.47
2020-09-23,10241.46,320.72,22.8331,42.96
2020-09-24,10736.32,348.97,24.5745,44.92
2020-09-25,10686.67,351.92,24.6924,46.02
2020-09-26,10728.6,353.92,26.1998,46.03
2020-09-27,10774.25,357.49,26.250999999999998,46.05
2020-09-28,10696.12,353.96,26.9855,45.23
2020-09-29,10840.48,359.79,28.8946,45.69
2020-09-30,10776.59,359.83,29.2656,46.24
2020-10-01,10619.13,352.85,27.4673,46.25
2020-10-02,10570.4,345.6,27.3369,44.88
2020-10-03,10542.06,345.95,28.1867,45.51
2020-10-04,10666.63,352.37,28.9668,46.69
2020-10-05,10792.21,353.62,28.6158,46.34
2020-10-06,10599.66,340.75,27.6812,45.99
2020-10-07,10666.39,341.58,27.6898,46.55
2020-10-08,10925.57,350.95,27.7424,47.21
2020-10-09,11050.64,365.02,28.4076,47.78
2020-10-10,11293.22,370.52,28.4414,48.88
2020-10-11,11369.02,374.16,28.5271,50.48
2020-10-12,11528.25,386.51,30.6503,50.58
2020-10-13,11420.56,381.04,30.7256,49.89
2020-10-14,11417.89,378.69,30.838,49.79
2020-10-15,11505.12,377.64,31.3256,49.53
2020-10-16,11319.32,365.5,30.0516,47.6
2020-10-17,11360.2,368.32,30.2414,46.93
2020-10-18,11503.14,378.11,30.6593,47.54
2020-10-19,11751.47,379.3,29.9107,47.99
2020-10-20,11909.99,368.52,28.8227,46.88
2020-10-21,12780.96,390.38,29.7329,52.98
2020-10-22,12968.52,413.98,30.6396,54.35
2020-10-23,12923.07,409.11,30.6377,55.42
2020-10-24,13111.73,412.14,30.6639,59.23
2020-10-25,13028.83,405.86,30.128,58.84
2020-10-26,13052.19,392.52,31.0467,56.82
2020-10-27,13636.17,403.45,31.4826,57.91
2020-10-28,13266.4,388.23,30.3338,55.77
2020-10-29,13455.7,387.13,29.8702,54.87
2020-10-30,13560.1,382.49,28.4909,54.01
2020-10-31,13791.0,386.46,28.5058,55.72
2020-11-01,13761.5,396.67,28.5318,55.6
2020-11-02,13549.37,383.02,27.7983,53.8
2020-11-03,14023.53,387.88,26.8638,53.96
2020-11-04,14144.01,402.49,26.96,54.67
2020-11-05,15590.02,416.69,27.6875,58.95
2020-11-06,15579.92,455.91,29.0435,63.2
2020-11-07,14818.3,435.21,27.7651,58.9
2020-11-08,15475.1,454.3,28.4101,61.02
2020-11-09,15328.41,444.32,28.0941,59.23
2020-11-10,15297.21,450.34,28.2188,57.93
2020-11-11,15684.24,463.09,28.016,59.27
2020-11-12,16291.86,462.39,27.6874,60.72
2020-11-13,16320.7,476.43,28.1974,65.96
2020-11-14,16070.45,460.89,27.9311,63.85
2020-11-15,15957.0,448.08,27.6786,62.28
2020-11-16,16713.57,460.55,27.9451,73.84
2020-11-17,17659.38,482.15,28.5552,76.32
2020-11-18,17776.12,478.41,28.0931,73.42
2020-11-19,17802.82,471.25,28.1387,81.53
2020-11-20,18655.67,510.12,28.9715,82.53
2020-11-21,18703.8,552.35,30.5161,87.14
2020-11-22,18414.43,560.03,30.0226,82.87
2020-11-23,18368.0,608.58,30.995,89.03
2020-11-24,19160.01,604.97,33.9407,89.25
2020-11-25,18719.11,569.5,31.2953,81.75
2020-11-26,17149.47,519.83,28.2356,71.0
2020-11-27,17139.52,518.68,28.4606,69.15
2020-11-28,17719.85,537.52,29.1766,72.7
2020-11-29,18184.99,576.3,30.1045,78.91
2020-11-30,19695.87,616.66,31.4935,87.65
2020-12-01,18764.96,585.26,30.1996,85.08
2020-12-02,19204.09,596.89,30.2875,88.9
2020-12-03,19421.9,615.85,30.7065,89.0
2020-12-04,18650.52,567.24,29.0231,79.52
2020-12-05,19147.66,596.8,29.728,83.14
2020-12-06,19359.4,601.54,29.5026,83.55
2020-12-07,19166.9,591.28,29.37,83.37
2020-12-08,18324.11,554.94,27.6705,76.76
2020-12-09,18541.28,573.09,28.1452,77.41
2020-12-10,18254.63,558.99,27.6926,74.7
2020-12-11,18036.53,544.43,27.3419,72.2
2020-12-12,18808.69,568.04,28.1603,76.67
2020-12-13,19174.99,590.7,29.1571,82.28
2020-12-14,19273.14,586.29,30.0338,82.35
2020-12-15,19426.43,588.64,29.5053,81.32
2020-12-16,21335.52,637.18,30.5577,92.94
2020-12-17,22797.16,642.7,30.2255,101.01
2020-12-18,23107.39,653.85,30.9882,109.34
2020-12-19,23821.61,658.03,33.3167,119.85
2020-12-20,23455.52,638.18,34.3148,114.58
2020-12-21,22719.71,607.58,32.05,104.45
2020-12-22,23810.79,636.45,33.5151,114.32
2020-12-23,23232.76,585.56,31.1843,102.45
2020-12-24,23729.2,612.31,32.4895,111.13
2020-12-25,24712.47,626.82,33.1996,127.78
2020-12-26,26493.39,637.44,33.6361,129.61
2020-12-27,26281.66,685.11,33.674,127.88
2020-12-28,27079.41,730.41,35.951,129.83
2020-12-29,27385.0,732.0,39.0667,128.8
2020-12-30,28875.54,752.17,38.1558,130.05
2020-12-31,28923.63,736.42,37.3588,124.21
2021-01-01,29331.69,728.91,37.7762,126.24
2021-01-02,32178.33,774.56,38.2331,136.96
2021-01-03,33000.05,978.28,41.2575,161.24
2021-01-04,31988.71,1041.43,41.1333,155.34
2021-01-05,33949.53,1099.56,41.8219,158.43
2021-01-06,36769.36,1208.42,42.2417,168.92
2021-01-07,39432.28,1224.87,43.5728,169.35
2021-01-08,40582.81,1216.93,42.356,172.19
2021-01-09,40088.22,1276.0,43.8479,177.26
2021-01-10,38150.02,1254.25,42.4031,170.07
2021-01-11,35404.47,1087.01,38.1674,138.87
2021-01-12,34051.24,1050.16,38.2541,133.42
2021-01-13,37371.38,1129.89,40.1114,147.38
2021-01-14,39144.5,1231.62,41.8723,152.5
2021-01-15,36742.22,1168.53,40.8668,143.65
2021-01-16,35994.98,1227.83,43.141999999999996,143.52
2021-01-17,35828.61,1232.45,45.8675,142.8
2021-01-18,36631.27,1258.45,45.3412,151.96
2021-01-19,35891.49,1365.36,42.5241,151.86
2021-01-20,35468.23,1376.99,42.6069,149.69
2021-01-21,30850.13,1110.96,38.6343,129.72
2021-01-22,32945.17,1232.62,40.8936,137.66
2021-01-23,32078.0,1233.6,40.9109,137.67
2021-01-24,32259.9,1392.51,41.8263,141.01
2021-01-25,32254.2,1317.88,41.8347,137.07
2021-01-26,32467.77,1365.97,41.8396,134.67
2021-01-27,30366.15,1239.03,40.8826,122.44
2021-01-28,33364.86,1329.69,42.5254,133.27
2021-01-29,34252.2,1379.5,42.8618,134.65
2021-01-30,34262.88,1378.05,44.7849,133.36
2021-01-31,33092.98,1312.55,44.3292,129.36
2021-02-01,33526.37,1374.17,51.4781,132.0
2021-02-02,35466.24,1511.87,51.0071,141.98
2021-02-03,37618.87,1664.49,52.12,155.93
2021-02-04,36936.66,1595.67,55.9599,145.07
2021-02-05,38290.24,1719.19,67.7005,155.05
2021-02-06,39186.94,1676.35,72.8356,155.57
2021-02-07,38795.69,1611.62,68.3542,150.76
2021-02-08,46374.87,1750.15,79.8374,167.28
2021-02-09,46420.42,1769.13,107.3469,181.49
2021-02-10,44807.58,1740.78,128.9711,181.56
2021-02-11,47969.51,1785.62,124.085,183.62
2021-02-12,47287.6,1840.26,136.6139,196.69
2021-02-13,47153.69,1814.96,133.3496,225.76
2021-02-14,48577.79,1800.42,135.8623,213.49
2021-02-15,47911.1,1779.25,130.303,207.83
2021-02-16,49133.45,1781.99,130.183,210.26
2021-02-17,52119.71,1849.88,165.3233,237.49
2021-02-18,51552.6,1939.61,195.6,226.59
2021-02-19,55906.0,1955.0,333.111,236.5
2021-02-20,55841.19,1913.0,253.0,226.65
2021-02-21,57408.57,1933.53,295.2597,227.13
2021-02-22,54087.67,1777.58,267.5147,208.32
2021-02-23,48891.0,1577.89,231.3646,177.34
2021-02-24,49676.2,1623.39,254.5056,181.43
2021-02-25,47073.73,1481.75,234.9146,179.36
2021-02-26,46276.87,1444.59,221.717,170.25
2021-02-27,46106.43,1458.13,225.3853,171.76
2021-02-28,45135.66,1419.18,210.2138,165.22
2021-03-01,49587.03,1569.86,254.9637,175.89
2021-03-02,48440.65,1486.78,239.6841,179.08
2021-03-03,50349.37,1567.69,240.5701,187.64
2021-03-04,48374.09,1539.23,229.6369,180.67
2021-03-05,48751.71,1528.31,225.4714,180.23
2021-03-06,48882.2,1650.35,226.3814,182.85
2021-03-07,50971.75,1726.16,240.11,190.75
2021-03-08,52375.17,1833.18,240.5509,191.85
2021-03-09,54884.5,1870.51,293.2052,203.81
2021-03-10,55851.59,1795.12,278.4499,200.29
2021-03-11,57773.16,1825.78,290.0301,201.36
2021-03-12,57221.72,1766.1,263.2201,220.84
2021-03-13,61188.39,1922.35,276.2822,226.06
2021-03-14,58968.31,1848.1,263.238,213.94
2021-03-15,55605.2,1793.48,254.5144,200.59
2021-03-16,56900.75,1805.12,258.5352,201.6
2021-03-17,58912.97,1823.58,269.7896,205.98
2021-03-18,57648.16,1776.08,261.4816,199.7
2021-03-19,58030.01,1809.1,262.935,199.96
2021-03-20,58102.28,1806.1,264.3023,200.17
2021-03-21,57351.56,1782.98,264.6513,195.31
2021-03-22,54083.25,1680.97,254.7976,185.67
2021-03-23,54340.89,1668.08,255.4646,185.83
2021-03-24,52303.65,1581.84,248.5236,176.05
2021-03-25,51293.78,1585.74,233.9466,171.53
2021-03-26,55025.59,1698.84,255.2105,183.45
2021-03-27,55817.14,1712.63,269.2234,184.06
2021-03-28,55777.63,1687.01,268.4263,184.24
2021-03-29,57635.47,1816.74,275.2991,193.73
2021-03-30,58746.57,1840.46,311.2962,195.74
2021-03-31,58740.55,1919.37,302.3724,196.7
2021-04-01,58720.44,1968.05,334.7991,202.86
2021-04-02,58950.01,2133.69,338.2932,211.46
2021-04-03,57051.94,2008.52,321.9497,195.23
2021-04-04,58202.01,2075.69,348.8617,202.21
2021-04-05,59129.99,2107.38,368.0263,221.48
2021-04-06,57991.15,2112.21,403.3648,237.04
2021-04-07,55953.45,1963.47,375.5538,219.05
2021-04-08,58077.52,2080.46,418.7048,226.11
2021-04-09,58142.54,2066.87,453.9937,221.12
2021-04-10,59769.13,2133.49,471.2975,256.34
2021-04-11,60002.43,2151.36,525.9275,252.31
2021-04-12,59860.0,2137.69,596.7104,244.42
2021-04-13,63575.0,2299.19,551.6442,267.59
2021-04-14,62959.53,2432.6,550.0182,278.86
2021-04-15,63159.98,2514.04,541.8824,285.63
2021-04-16,61334.8,2422.67,508.2743,308.43
2021-04-17,60006.66,2317.6,514.6861,300.86
2021-04-18,56150.01,2235.64,481.4367,273.36
2021-04-19,55633.14,2161.12,504.0322,261.38
2021-04-20,56425.0,2330.03,586.3635,260.68
2021-04-21,53787.63,2357.06,543.6327,257.69
2021-04-22,51690.96,2397.94,505.2411,252.5
2021-04-23,51125.14,2367.39,526.5357,241.31
2021-04-24,50047.84,2213.35,496.99199999999996,224.75
2021-04-25,49066.77,2320.49,505.0,223.88
2021-04-26,54001.39,2532.6,535.33,247.42
2021-04-27,55011.97,2666.13,568.78,259.77
2021-04-28,54846.22,2748.24,562.78,258.51
2021-04-29,53555.0,2757.04,599.7,255.31
2021-04-30,57694.27,2772.42,622.65,271.13
2021-05-01,57800.37,2944.77,620.0,276.78
2021-05-02,56578.21,2949.56,621.78,268.88
2021-05-03,57169.39,3431.04,676.15,294.87
2021-05-04,53200.01,3239.01,609.3,305.23
2021-05-05,57436.11,3524.26,651.1,356.04
2021-05-06,56393.68,3489.73,633.99,354.67
2021-05-07,57314.75,3479.53,624.3,344.89
2021-05-08,58862.05,3910.26,646.1,347.1
2021-05-09,58240.84,3923.95,661.74,387.8
2021-05-10,55816.14,3945.88,631.1,358.89
2021-05-11,56670.02,4173.45,671.91,377.6
2021-05-12,49631.32,3823.21,594.65,310.4
2021-05-13,49670.97,3717.91,571.1,317.95
2021-05-14,49841.45,4075.01,602.61,326.23
2021-05-15,46762.99,3646.68,563.41,300.3
2021-05-16,46431.5,3582.1,564.32,295.89
2021-05-17,43538.04,3282.51,512.07,281.53
2021-05-18,42849.78,3375.07,507.88,293.98
2021-05-19,36690.09,2438.92,334.8,185.93
2021-05-20,40526.64,2768.62,391.17,210.74
2021-05-21,37252.01,2430.98,326.01,179.97
2021-05-22,37449.73,2294.87,299.76,169.32
2021-05-23,34655.25,2096.39,260.72,142.39
2021-05-24,38796.29,2648.43,345.64,185.32
2021-05-25,38324.72,2705.11,343.18,183.76
2021-05-26,39241.91,2884.94,379.16,198.91
2021-05-27,38529.98,2742.23,369.67,194.32
2021-05-28,35663.49,2412.1,328.82,177.33
2021-05-29,34605.15,2278.74,305.04,164.01
2021-05-30,35641.27,2385.98,325.57,170.51
2021-05-31,37253.81,2706.15,353.33,187.97
2021-06-01,36693.09,2634.57,362.39,182.99
2021-06-02,37568.68,2706.22,401.54,187.14
2021-06-03,39246.79,2857.25,428.48,193.5
2021-06-04,36829.0,2689.51,390.7,178.44
2021-06-05,35513.2,2627.73,390.08,172.94
2021-06-06,35796.31,2711.92,393.73,176.41
2021-06-07,33552.79,2592.05,357.96,161.95
2021-06-08,33380.81,2507.23,352.5,160.63
2021-06-09,37388.05,2610.18,375.54,172.56
2021-06-10,36675.72,2471.09,351.94,168.16
2021-06-11,37331.98,2354.01,345.75,162.83
2021-06-12,35546.11,2370.74,343.7,161.8
2021-06-13,39020.57,2509.33,365.8,170.85
2021-06-14,40579.21,2557.51,372.84,174.81
